id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37947752,Spacious and Central 2BR Condo Near Skytrain,194562653,Farouk,,Renfrew-Collingwood,49.23946,-123.05332,Entire home/apt,145,30,6,2022-05-29,0.18,4,204,2,
37948851,ROOM B &WALK TO BUS (UBC-49 ST SKYTRAIN-METROTOWN),120990849,Yolanda,,Victoria-Fraserview,49.22115,-123.05264,Private room,99,7,21,2020-07-17,0.63,3,0,0,20-116867
37962482,Cozy South Vancouver Studio,287810873,Jacob,,Sunset,49.21958,-123.09177,Private room,70,2,0,,,1,0,0,19-282412
37962863,CozyChic Central Location 1 bed Condo ❤️ |Gym/Wifi,79906037,Tao,,Downtown,49.27832,-123.12114,Entire home/apt,205,30,93,2022-05-30,2.80,1,57,38,Exempt
38045142,Best Location and Fair Price,288684908,Isaque,,West End,49.28442,-123.13365,Entire home/apt,157,2,30,2020-03-13,0.90,1,0,0,20-163214
38061672,★ Modern Private Suite ★ | Close to Everything,187588818,Michael,,Renfrew-Collingwood,49.25402,-123.04108,Entire home/apt,93,1,94,2022-06-03,2.79,3,12,47,22-156856
38067381,Beautiful LOFT in trendy YALETOWN - 30 Day rentals,87675663,Krista,,Downtown,49.27427,-123.12573,Entire home/apt,225,30,0,,,2,341,0,
38070832,City Oasis,20166868,Rotem,,Kensington-Cedar Cottage,49.24523,-123.06675,Entire home/apt,100,7,0,,,1,0,0,20-200706
38078881,Vlinderhof West- Entire 2 bedrooms and 2 bathrooms,224848348,Jacob,,Downtown,49.27857,-123.10558,Entire home/apt,217,2,165,2022-06-01,4.99,1,0,64,22-156901
38093761,"Clean, cosy and conveniently located!",23465160,Ling,,Sunset,49.22598,-123.10482,Private room,125,2,1,2020-09-30,0.05,1,0,0,20-163220
38094418,Hip Commercial Drive -Exec 3 br 3bath,12487698,Chad,,Grandview-Woodland,49.27319,-123.06933,Entire home/apt,425,3,13,2022-05-23,0.49,2,31,10,22-156267
38120606,Luxury apartment and the best location !!!,177153027,Tony,,Downtown,49.29291,-123.12956,Entire home/apt,440,30,2,2019-10-20,0.06,1,362,0,18-549677
38131507,The Secret Garden Suite,12622203,Annie,,Kensington-Cedar Cottage,49.25319,-123.08629,Entire home/apt,119,5,33,2022-05-16,0.98,1,67,9,22-156877
38132171,Room in Downtown Vancouver Near the Beach,289686182,Barbara,,West End,49.29053,-123.13676,Private room,94,2,6,2019-09-22,0.18,1,0,0,Exempt
38153337,Heart of Van. Easy parking. 7min walk to Skytrain,279307978,Oakley,,Oakridge,49.22418,-123.11636,Entire home/apt,150,1,94,2022-05-21,2.91,1,47,43,22-156931
38160401,Downtown Vancouver Studio - Professionally Cleaned,289942416,Gurdave,,West End,49.28322,-123.13008,Entire home/apt,129,1,177,2022-05-23,5.46,1,55,56,22–156887
38160464,Cozy Apartment In Downtown Vancouver +Netflix,289717105,Hajar,,Downtown,49.27452,-123.12347,Entire home/apt,88,2,2,2019-09-29,0.06,1,0,0,18-642020
38190828,Well located Comfortable fully renovated  place!,69885972,Atif,,Grandview-Woodland,49.28814,-123.06109,Private room,95,1,0,,,1,0,0,19-285965
38191572,Brand new apartment in beautiful East Vancouver,2038204,Bradley,,Hastings-Sunrise,49.28141,-123.04643,Private room,98,2,3,2019-09-30,0.09,2,0,0,19-290238
38196003,Boutique Basement Suite,83631854,Brent,,Kensington-Cedar Cottage,49.24219,-123.06275,Entire home/apt,100,7,4,2019-09-29,0.12,1,218,0,19-290699
38219750,Cozy 1-Bed Suite - Heart of Commercial Drive!,289254854,Yann,,Grandview-Woodland,49.27038,-123.06968,Entire home/apt,141,2,47,2022-06-03,1.40,1,320,26,22-156864
38234381,Quiet Kitsilano condo!! Steps to beach & 4th ave !,278363112,Brenda,,Kitsilano,49.27159,-123.16076,Private room,75,30,8,2022-02-06,0.25,1,25,5,
38242671,ComfySuite in Joyce&Kingsway Near Train/Restaurant,90279657,Jacqueline,,Renfrew-Collingwood,49.23529,-123.03426,Entire home/apt,98,1,64,2022-05-21,1.95,1,261,40,22-156895
38243178,Spacious New Modern Studio Near Oakridge &Airport,89831065,Jeunesse,,Oakridge,49.23119,-123.12707,Entire home/apt,125,1,183,2022-05-26,5.48,1,85,90,22-156891
38248601,Simple home close to UBC & Kitsilano,93965803,Blair,,Dunbar Southlands,49.25695,-123.19311,Entire home/apt,150,8,0,,,1,0,0,19-271717
38263184,6830-0 Master bedroom + 1/2washroom near Skytrain,156460473,Ricky,,Oakridge,49.22223,-123.11875,Private room,29,30,6,2020-07-08,0.19,8,0,0,20-160652
38266089,Private suite near PNE,290839968,Kris,,Hastings-Sunrise,49.27865,-123.02857,Entire home/apt,88,1,8,2020-03-25,0.24,1,3,0,21-158180
38295080,MODERN & BEAUTIFUL HOME IN CENTRAL VANCOUVER,139731904,Kelly,,Kensington-Cedar Cottage,49.25139,-123.07425,Entire home/apt,250,2,18,2020-03-08,0.56,1,0,0,20-161348
38300376,New modern 2BR apartment located in East Village,2038204,Bradley,,Hastings-Sunrise,49.28141,-123.04643,Entire home/apt,99,3,6,2019-11-17,0.18,2,0,0,19-290238
38302312,Boutique Spacious Flat Historic VancouverChinatown,291221740,Kin,,Downtown Eastside,49.28007,-123.10059,Entire home/apt,135,60,0,,,1,172,0,
38324966,Fairview Townhome | VGH,291550002,Taban,,Fairview,49.2587,-123.13084,Entire home/apt,150,5,1,2020-01-05,0.03,1,0,0,19-288892
38326465,❤️RM2Vancouver adera Home Hotel,290893566,Geo,,Marpole,49.21339,-123.14278,Private room,65,1,15,2022-05-16,0.45,3,0,8,20-256176
38330474,★ Central= 1 min to station + Gym/Pool + View ★,4688167,Fonik,,Downtown,49.27979,-123.1068,Entire home/apt,194,1,101,2022-05-23,3.03,1,85,43,22-156893
38331917,Master room in a great house near skytrain,261440405,Liza,,Riley Park,49.24916,-123.11136,Private room,82,30,6,2021-12-20,0.19,1,123,3,
38376044,Rosario’s Reserve❤️8min walk2 Skytrain+free Parking,259607286,Suzyn,,Kensington-Cedar Cottage,49.25103,-123.06134,Entire home/apt,173,2,31,2022-05-23,0.93,1,25,4,19-169694
38411887,Quite/private 1 bedroom suite to put your feet up,196192592,Despina,,Shaughnessy,49.25609,-123.15126,Entire home/apt,115,4,11,2019-11-24,0.33,1,23,0,22-156894
38413580,Hummingbird Beach Sanctuary,2133597,Antonia,,Kitsilano,49.27104,-123.16504,Entire home/apt,327,3,10,2022-05-29,2.73,1,65,10,22-156914
38438601,Vancouver downtown2 bedrooms 2 bathrooms apartment,272222903,Kitty,,Downtown,49.28162,-123.12332,Entire home/apt,219,30,4,2020-12-05,0.13,8,228,0,
38487142,温馨的家园,84416513,Selina,,Kerrisdale,49.23304,-123.15374,Private room,98,30,0,,,2,0,0,
38488766,"Entire place 2beds in Kerrsidale, close to UBC",15541566,Rach,,Arbutus Ridge,49.23532,-123.16411,Entire home/apt,83,3,73,2022-05-16,2.20,1,142,38,22-156897
38493255,Lovely Yaletown Studio,73997411,Jennifer,,Downtown,49.27394,-123.12686,Entire home/apt,41,1,14,2021-11-07,0.48,1,0,11,20-163332
38522586,Vancouver's Best Neighborhood,293793364,Michael,,Arbutus Ridge,49.23764,-123.16006,Entire home/apt,772,3,6,2022-05-29,0.35,1,31,5,22-156574
38580124,Room In Trendy Apt 1 Min Walk To Main Street!,15077998,Mandi,,Downtown,49.27536,-123.10028,Private room,60,30,8,2020-11-03,0.25,4,0,0,20177043
38599663,"Newly-remodelled, 1 bedroom with private entrance",294550579,Yanling,,Kensington-Cedar Cottage,49.25226,-123.07141,Entire home/apt,108,2,96,2022-06-04,3.05,2,11,65,#22-156942
38648560,Mid century Commercial Drive bachelor,59796129,Nikki,,Grandview-Woodland,49.27197,-123.06618,Entire home/apt,55,2,2,2019-10-06,0.06,1,0,0,19-293381
38679230,Yaletown Modern Townhome 2 Bedroom Sleeps 4-5,295569294,D,,Downtown,49.27649,-123.12071,Entire home/apt,498,2,29,2022-05-17,0.89,1,305,16,20-163925
38762538,The Howe Downtown by COMFYSUITES,109845,Alicia,,Downtown,49.28049,-123.12481,Entire home/apt,159,30,6,2022-05-15,0.20,4,218,3,
38773005,Kitsilano Beach Townhome,296519429,Sandra,,Kitsilano,49.27165,-123.16146,Entire home/apt,200,31,0,,,1,0,0,
38781640,Vancouver condo w/ spectacular view/Tasteful decor,84807056,Han,,Downtown Eastside,49.28167,-123.08239,Entire home/apt,169,2,0,,,1,0,0,19-290383
38785483,Marpole Modern and Comfort Home,71741275,Jason,,Marpole,49.21055,-123.13338,Private room,95,1,14,2022-06-04,8.08,1,315,14,22-205576
38793741,Heritage home on 2 floors with panoramic views,7508812,Lindsay,,Hastings-Sunrise,49.29053,-123.046,Entire home/apt,150,5,2,2019-12-29,0.07,1,0,0,19-282357
38817452,Luxury 2 bdr 2 bath with mesmerizing views,35497123,Abbas,,Downtown,49.28854,-123.12238,Entire home/apt,499,30,3,2022-03-31,0.22,1,157,2,
38821207,Unforgettable Ocean & Mountain Views Steps from DT,297106721,Gurleen,,Downtown Eastside,49.28224,-123.08339,Entire home/apt,237,1,161,2022-05-22,5.11,1,158,71,21-158214
38847417,1  Bedroom Luxury Apartment at Robson & Richards,28439118,Yumeng,,Downtown,49.28027,-123.11644,Entire home/apt,190,30,6,2022-05-07,0.20,1,64,3,
38871382,"Bright, Private Room in a Quiet Family Home",126456251,Terri,,Riley Park,49.24029,-123.09964,Private room,50,30,10,2022-05-31,0.34,4,155,6,22-155918
38872940,Unique New York style Loft downtown van+ parking,295489146,Matt,,Downtown,49.28029,-123.12281,Entire home/apt,202,2,92,2022-06-03,2.84,2,7,66,19-586391
38880792,Yellow Door Apartment,1688316,Adrienne,,Grandview-Woodland,49.26615,-123.057,Entire home/apt,188,3,49,2022-06-02,1.52,1,69,24,22-156085
38885972,🌈West End 1 bedroom♦️Free parking ♦️English Bay,43827446,Samantha,,West End,49.28981,-123.13863,Entire home/apt,119,1,125,2022-05-21,3.89,1,0,60,22-156910
38903582,Gorgeous Centrally Located Apartment Suite,10527827,Ali,,Downtown,49.27852,-123.12728,Entire home/apt,155,2,27,2020-03-16,0.83,1,0,0,19285145
38910770,Main Street Neighbourhood,63953614,Brad,,Riley Park,49.24383,-123.10034,Entire home/apt,195,3,18,2022-05-02,0.56,1,87,5,22-156913
38912419,Chic One Bedroom Condo in Downtown Yaletown,298026764,Justin,,Downtown,49.2755,-123.12554,Entire home/apt,105,30,0,,,1,0,0,
38925288,Central Comfortable 3 Bedrooms 4 Queen sized Beds Suite near Skytrain,298126460,Bob,,Renfrew-Collingwood,49.2611,-123.03897,Entire home/apt,309,1,22,2020-03-19,0.68,1,0,0,20-176031
38930556,"2brd ocean & city view downtown,
+  wifi & Netflix",287963721,Victoria,,West End,49.28575,-123.13049,Entire home/apt,169,1,1,2020-03-14,0.04,2,0,0,17-940975
38952827,Cozy Modern move in ready.,15630601,Shanna,,Downtown,49.27589,-123.13115,Entire home/apt,189,31,7,2022-03-06,0.25,1,176,3,
38977330,New Cozy & Beautiful Private Suite Near Skytrain,296363094,Audrey & Chef Tom,,Renfrew-Collingwood,49.24011,-123.04379,Entire home/apt,64,2,133,2022-06-01,4.24,1,49,70,22-156921
38996375,"Cozy, quiet place very spacious room near Airport",271096826,Joesfina,,Sunset,49.21214,-123.08285,Private room,40,1,5,2020-02-15,0.16,6,0,0,20-162761
39038187,"Stunning 2BR Condo , Gym+Pool, Amazing View!",15232103,Medi,,Downtown,49.27866,-123.12038,Entire home/apt,150,30,1,2019-12-17,0.03,2,0,0,
39050419,Heritage home steps from the sea,150857641,Robert,,Kitsilano,49.27163,-123.18186,Entire home/apt,599,1,12,2022-05-22,1.30,1,31,12,19-163002
39060190,Beach Side Condo,299372893,Jim,,West End,49.28266,-123.14147,Entire home/apt,100,31,0,,,1,239,0,
39064873,Live like a local in historic Gastown!,299415932,Gotham,,Downtown Eastside,49.28159,-123.10414,Entire home/apt,268,2,224,2022-05-21,6.99,1,202,92,22-156904
39079351,Spacious Summer House in Central Vancouver,299518072,Justine,,Kensington-Cedar Cottage,49.24918,-123.08086,Entire home/apt,125,2,5,2020-02-08,0.17,1,0,0,20-163418
39084440,"Central, quiet Vancouver home for your summer stay",12436810,Victor,,Hastings-Sunrise,49.27511,-123.04992,Entire home/apt,125,60,0,,,1,1,0,20-202236
39091313,Beautiful & Spacious Townhouse in heart of MP,113772427,Rica Lu,,Mount Pleasant,49.25751,-123.08918,Entire home/apt,166,1,76,2022-05-10,2.35,1,16,31,20-207885
39094363,Modern Yaletown 1 BDR+Coastline View+Den+Parking,299632419,Leo,,Downtown,49.27498,-123.11787,Entire home/apt,100,3,32,2022-03-31,0.99,1,0,1,19-299079
39101252,Urban Water View on the Seawall,9692245,Allison Eden,,West End,49.28562,-123.13893,Entire home/apt,86,30,2,2022-01-02,0.12,1,0,1,
39106874,The Shed on East Hastings Street,20440735,Myles,,Hastings-Sunrise,49.28346,-123.04316,Entire home/apt,25,31,0,,,1,0,0,
39114405,Elegance and Incredible Views in City Centre,299095641,Virginia,,Downtown,49.28028,-123.12415,Entire home/apt,199,30,84,2022-05-31,2.61,1,0,6,20-163391
39137527,2BR  Downtown Location/Parking/FantasticView/Pool⚡,300197841,Roberta,,Downtown,49.28,-123.10786,Entire home/apt,529,1,104,2022-05-23,3.22,1,55,47,22-156924
39154015,Calm Comfortable Urban Retreat,75014277,Julee,,West Point Grey,49.26041,-123.19682,Entire home/apt,160,4,39,2022-05-25,1.22,1,63,18,22-156885
39155745,Brand New Luxury 2-Storey Coach House,104038743,Brandon,,Sunset,49.21436,-123.0963,Entire home/apt,105,29,42,2021-11-17,1.30,4,7,5,Not Applicable
39156259,Central downtown spot,63260107,Song,,Downtown,49.28177,-123.11722,Private room,90,2,1,2019-10-20,0.03,1,0,0,13-209847
39161774,"1200sqft 3br/2ba+Office, Pool, Gym, Views, Central",293583929,Steve,,Downtown,49.27796,-123.10749,Entire home/apt,447,3,57,2022-05-19,1.88,20,178,37,22-156960
39170517,"Luxurious &large 2BDR+Den,3 level townhome+Parking",77910718,Channing,,Marpole,49.21683,-123.1394,Entire home/apt,220,1,4,2020-01-01,0.13,3,0,0,19-330755
39172904,Cute Garden Suite in an Artist's House,256921782,Niki,,Downtown Eastside,49.27722,-123.08003,Entire home/apt,175,3,32,2021-10-03,0.99,3,0,9,21-157744
39178893,Monthly - Luxury 1BR in Yaletown + free parking!,188937423,Christy,,Downtown,49.27585,-123.11436,Entire home/apt,85,29,16,2020-03-10,0.50,1,0,0,19-305071
39179616,Modern Suite with King Bed In Kitsilano,296621330,Elizabeth,,Kitsilano,49.26871,-123.18393,Entire home/apt,175,15,13,2022-06-01,0.41,1,67,7,# 22-176283
39205913,The Nest,79396079,Shirley,,Killarney,49.22974,-123.03839,Entire home/apt,50,1,2,2019-10-27,0.06,1,0,0,19301585
39250456,'The Nest' private suite in east Van with chickens,945960,Joshua,,Kensington-Cedar Cottage,49.24851,-123.07014,Entire home/apt,100,2,103,2022-06-03,3.30,1,9,35,22-156922
39269360,Heritage row house close to downtown!,31065,Mj,,Downtown Eastside,49.27976,-123.08836,Entire home/apt,376,5,2,2022-04-15,0.38,7,103,2,22-157165
39321923,"Waterfront View, Downtown, Skytrain, Convenient!",45929065,Ada,,Downtown,49.27417,-123.11659,Entire home/apt,158,30,22,2022-05-11,0.69,3,127,6,20-163484
39340389,Historic Mid Century Loft Oasis in Prime Gastown,4292086,Anne,,Downtown Eastside,49.28151,-123.10367,Entire home/apt,210,30,44,2022-02-08,1.40,18,349,4,
39390429,Luxury Condo 1 Bedroom+Den in Yaletown Vancouver,69754890,Aleix,,Downtown,49.27459,-123.11455,Entire home/apt,110,30,8,2021-12-29,0.27,2,247,3,19-307894
39424317,Potter’s House in Arts District,256921782,Niki,,Downtown Eastside,49.27835,-123.07844,Entire home/apt,549,3,1,2021-08-23,0.10,3,0,1,19-226400
39442065,1 bedroom in shared townhouse,208730248,Samiah,,Fairview,49.258,-123.1234,Private room,100,1,13,2022-05-09,0.42,1,262,10,22-156938
39487783,Central Location in Vancouver - Guest Suite 远方的家,43310687,Ken,,Renfrew-Collingwood,49.23366,-123.03118,Entire home/apt,48,360,13,2020-04-04,0.42,1,0,0,19-309590
39502864,Private Guesthouse w/Fireplace🔥- 5 Mins to DT,301610416,Gulzar,,Shaughnessy,49.24186,-123.13766,Entire home/apt,189,2,39,2022-05-07,1.24,1,119,11,22-156929
39511588,⭐Beautiful New 1 Bedroom Suite near Oakridge & DT,41510656,Yuriy,,Kensington-Cedar Cottage,49.23407,-123.08319,Entire home/apt,149,1,87,2022-05-30,2.88,1,292,45,22-156953
39512935,Yaletown Studio Suite,6894333,Carrie,,Downtown,49.27661,-123.11664,Entire home/apt,220,3,10,2022-05-30,0.32,1,0,4,19-315805
39535545,Artist loft near main street skytrain and Downtown,47497502,Dhruv,,Mount Pleasant,49.26744,-123.09784,Entire home/apt,150,2,94,2022-06-06,3.06,1,78,54,22-156934
39536993,"Stunning New Townhome w/ 3-Bed, 2-Bath, & Office",2551475,Jonas,,Kensington-Cedar Cottage,49.25405,-123.0854,Entire home/apt,320,5,18,2022-06-03,0.59,1,108,7,22-156468
39553326,Wonderful 1-Bedroom Condo,58955378,Denis,,Downtown,49.27795,-123.12939,Entire home/apt,93,30,9,2020-11-30,0.32,1,6,0,20-163492
39578015,Beautiful bedroom in the heart of Kits.,115217044,Edward,,Fairview,49.26696,-123.14075,Private room,125,15,2,2019-10-29,0.06,2,0,0,19-303845
39585973,lets chat first before you send a request please,40743512,Az,,Renfrew-Collingwood,49.25296,-123.03312,Private room,45,30,2,2022-04-25,0.09,10,77,1,
39588544,"Cozy, Private Room in a Quiet Family Home",126456251,Terri,,Riley Park,49.24027,-123.10175,Private room,34,30,15,2022-05-31,0.48,4,91,10,22-155918
39589085,"Spacious, Sun loving Room, in a Safe Family Home",126456251,Terri,,Riley Park,49.23838,-123.1017,Private room,60,30,6,2022-06-02,0.20,4,167,5,22-155918
39604650,2BD Modern Condo in Downtown Vancouver!,300192325,Linda YT,,Downtown,49.27727,-123.12768,Entire home/apt,185,31,1,2019-12-08,0.03,1,96,0,
39607292,Modern 1BR+1Den w/Parking in DT Near False Creek,78724787,Melissa & Alex,,Downtown,49.27824,-123.10846,Entire home/apt,414,2,64,2022-05-13,2.01,1,32,35,22-156919
39613073,Vancouver private 2 bedrooms suite,304390267,Emily & Chris,,Victoria-Fraserview,49.22158,-123.05063,Private room,121,2,92,2022-06-02,2.92,1,93,47,22-156300
39628770,Downtown large one bedroom corner unit views,6848356,Tina,,Downtown,49.28195,-123.12434,Entire home/apt,175,30,2,2022-04-09,0.65,2,249,2,
39633379,LUXURY SUITES VANCOUVER,304542898,Bright,,Killarney,49.23147,-123.02942,Private room,515,2,9,2020-12-19,0.28,1,156,0,21-158291
39703281,"Luxurious,  Designer  3 bedrooms Condo - Sleeps 8",305158815,Igor,,Downtown,49.2783,-123.10743,Entire home/apt,550,3,6,2020-06-05,0.20,1,192,0,22-156945
39724489,UBC Shaughnessy Golf Course View House,39203286,Jeff,,Dunbar Southlands,49.23492,-123.20246,Entire home/apt,780,2,4,2022-04-25,0.38,1,335,4,Exempt
39730493,Vancouver downtown Luxury one bedroom,272222903,Kitty,,Downtown,49.28313,-123.12227,Entire home/apt,108,30,0,,,8,94,0,
39732733,Livingroom Transformed into Cozy Bedroom Downtown,305392048,Martin,,Downtown,49.27465,-123.11787,Private room,48,3,2,2019-12-01,0.06,1,0,0,19-281277
39733287,MODERN CENTRAL 1 BR CONVENIENT LOCATION SLPS 4,305397924,Jessa,,Downtown,49.28047,-123.12333,Entire home/apt,258,1,89,2022-05-30,2.82,1,46,54,22-156936
39746838,Luxury Penthouse w Billion Dollar Views,2861600,James,,Fairview,49.2637,-123.1264,Entire home/apt,488,2,22,2022-06-05,0.69,1,3,1,22-156947
39750014,English Bay view DT private apt,218969423,David,,Downtown,49.27816,-123.12889,Entire home/apt,99,1,8,2020-01-02,0.26,1,0,0,19-314170
39754302,BRAND NEW Furnished One Bedroom Laneway,7042224,Yossi,,South Cambie,49.25677,-123.11922,Entire home/apt,99,30,0,,,3,0,0,
39775129,"EPIC views, AMAZING Amenities,DT LOCATION,sleeps 8",304913783,Jimmy,,Downtown,49.27969,-123.1076,Entire home/apt,369,2,94,2022-05-20,3.00,1,57,33,22-157156
39783770,"Spacious private room. close 2 UBC, parks, beach",22603103,Ilya/ Lena,,West Point Grey,49.25891,-123.21385,Private room,31,1,35,2021-12-20,1.13,1,0,15,22-156946
39794802,Bright and Roomy stay in East Van,64424515,Amber,,Kensington-Cedar Cottage,49.25791,-123.07458,Entire home/apt,85,2,14,2021-07-12,0.45,1,0,3,19-315099
39846941,CLEAN! Sunrise Guesthouse-Master Bedroom.,233545783,Teresa,,Hastings-Sunrise,49.26912,-123.03766,Private room,65,30,3,2022-02-12,0.10,7,326,2,22-151494
39847294,CLEAN!-Sunrise Guesthouse,233545783,Teresa,,Hastings-Sunrise,49.27047,-123.0371,Entire home/apt,300,30,3,2020-01-02,0.10,7,308,0,20-163600
39849788,"3BR, 2 Bath in the heart of Downtown Vancouver",306683942,Carl,,Downtown Eastside,49.2812,-123.10691,Entire home/apt,260,31,62,2022-04-24,2.01,1,320,13,21-158330
39868164,3BDR Brand New Modern Authentic Urban Home,77910718,Channing,,Marpole,49.21652,-123.13924,Entire home/apt,270,1,2,2020-01-03,0.07,3,0,0,19-330755
39869666,Central Downtown Luxury Apartment Master Bedroom,10082864,Sam,,Downtown,49.27649,-123.12942,Private room,191,2,18,2022-05-30,0.61,1,93,11,22-156980
39894314,"conveniently located , nice neighborhood",49819755,Basil,,Hastings-Sunrise,49.28883,-123.04775,Entire home/apt,45,2,1,2020-01-19,0.03,1,0,0,19-317542
39918900,Stunning Vancouver Views,307604279,Tanya,,Downtown,49.27905,-123.10784,Entire home/apt,240,3,15,2020-03-13,0.49,1,0,0,18575359
39919682,D14 - 2 Bedroom in Yaletown,30899,Rami,,Downtown,49.27583,-123.11578,Entire home/apt,250,30,0,,,17,188,0,
39954476,CLEAN!-Sunrise Guesthouse Room-#5 Male Only,233545783,Teresa,,Hastings-Sunrise,49.26989,-123.03717,Private room,56,30,6,2022-03-02,0.21,7,311,1,20-163600
39966440,D10 - 2 bedroom in Yaletown,30899,Rami,,Downtown,49.27578,-123.11512,Entire home/apt,265,30,0,,,17,280,0,
39973379,UPSCALE APARTMENT DOWNTOWN VANCOUVER Chinatown,15820185,Scott,,Downtown Eastside,49.28027,-123.1006,Entire home/apt,132,30,2,2022-05-11,0.94,1,46,2,
39974740,Short-term sublet of furnished one-bedroom unit,23505423,Sevinj,,Fairview,49.26036,-123.13016,Entire home/apt,60,30,0,,,1,0,0,
39974889,“Pacific Spirit Park”  SAUNA new modern suite UBC,152495859,Christine,,Dunbar Southlands,49.2347,-123.19752,Entire home/apt,192,2,132,2022-05-01,4.27,1,276,51,Exempt
39991541,Live Spring Steps From Ocean: Connect For Details,19310910,Brant,,West End,49.28204,-123.13652,Entire home/apt,190,7,43,2022-05-24,1.40,1,24,20,22-156955
39995253,"Hip Cool Downtown Condo , Granville District",308400448,Eli,,Downtown,49.27915,-123.12522,Entire home/apt,320,2,104,2022-06-02,3.44,1,95,56,21-158349
40008459,Little Room,30300318,Michelle,,West End,49.29094,-123.13579,Private room,65,2,4,2020-02-23,0.13,3,0,0,20-160851
40011792,Modern Vancouver special!,307340655,Thi Lam,,Renfrew-Collingwood,49.24702,-123.04149,Entire home/apt,258,3,20,2022-05-29,0.67,1,11,13,22-156930
40041328,Bright Downtown Studio on a high floor with pool,102693540,Pieter,,Downtown,49.27555,-123.11554,Entire home/apt,129,30,2,2020-03-30,0.07,1,17,0,
40071392,"Modern New Home Inn With Amazing View , Kitsilano",309115619,Congxian,,Kitsilano,49.25956,-123.18429,Private room,239,2,5,2022-06-03,0.64,4,2,5,# 22-157749
40084476,Convenient Suite in East Vancouver,1886797,Carrol,,Kensington-Cedar Cottage,49.23954,-123.08489,Entire home/apt,60,30,1,2021-10-23,0.13,3,346,1,
40086393,1BD condo in the heart of Downtown!,308978508,Chan,,Downtown,49.27821,-123.1211,Entire home/apt,309,2,139,2022-05-27,4.49,1,31,65,22-157259
40089922,"Central, Bright & Fully Setup 1BR in Mt Pleasant",6182299,Kunal,,Mount Pleasant,49.26307,-123.08882,Entire home/apt,85,31,0,,,1,0,0,
40092564,"Huge, gorgeous apartment and view, Olympic Village",18565951,Anne,,Downtown,49.27509,-123.10154,Entire home/apt,400,5,1,2022-05-28,1,1,52,1,22-219296
40092860,Bright Modern Vancouver Guesthouse,21526412,Audrey,,Kensington-Cedar Cottage,49.25097,-123.08978,Entire home/apt,100,30,28,2022-05-31,0.94,1,116,8,20-183943
40101042,Newly Built 3bdrm Spacious Laneway !,298960045,Stephen,,Renfrew-Collingwood,49.25035,-123.02402,Entire home/apt,309,3,28,2022-06-04,0.94,1,102,20,22-156912
40121175,Central 3br/2ba+Den+Views+Skytrain+Great Amenities,293583929,Steve,,Downtown,49.279,-123.10807,Entire home/apt,426,3,47,2022-05-18,1.52,20,260,25,22-156918
40121641,⭐️ Beautiful ⭐️ 1Bedroom+Den  at Yaletown/Arena,55948760,Alex,,Downtown,49.27592,-123.11488,Entire home/apt,140,30,25,2022-05-06,0.82,13,86,5,Exempt
40145842,Your Second Home in a Great City,309899751,Egidio & Loratta,,Downtown Eastside,49.27588,-123.09249,Entire home/apt,329,2,55,2022-05-24,1.80,1,87,32,22-156957
40156795,The Nook.,9492489,Alexa,,Grandview-Woodland,49.2676,-123.06563,Entire home/apt,131,1,6,2019-12-23,0.20,1,0,0,9-320221
40160433,Stunning Beachfront & Waterfront on Kits Beach,273045425,John,,Kitsilano,49.27301,-123.15554,Entire home/apt,349,3,15,2022-05-31,2.92,4,23,15,Licence # 21-323902
40177739,Parkview Getaway,19019021,Lauren,,Grandview-Woodland,49.27888,-123.06297,Entire home/apt,314,2,11,2022-06-05,1.06,1,5,11,22-173987
40180166,Mt. Pleasant Condo w/ Private Terrace and AC,143510764,Samantha,,Mount Pleasant,49.26174,-123.09838,Entire home/apt,160,30,0,,,1,1,0,
40183369,Character Home in the Heart of Vancouver,677232,Vlada,,Fairview,49.25826,-123.12146,Entire home/apt,300,3,1,2019-12-30,0.03,1,8,0,19-319356
40183789,★270° city/ocean/mtn views+huge patio+free parking,53239333,Ahren,,Downtown,49.28009,-123.10844,Entire home/apt,277,2,104,2022-05-31,3.61,1,241,59,22-157004
40184621,Spacious House,188443874,Sunny,,Victoria-Fraserview,49.2307,-123.05101,Entire home/apt,380,2,57,2022-06-06,1.86,1,110,17,22-156876
40206658,Chic Downtown Vancouver Fashion &  Food District,113134300,Rola,,West End,49.28405,-123.12374,Entire home/apt,130,30,3,2022-04-09,0.11,1,111,2,980765
40208334,"❤️ NEW - Stylish Home w/Parking, Olympic Village",22309452,Alex,,Mount Pleasant,49.26973,-123.10922,Entire home/apt,280,2,164,2022-06-04,5.42,1,84,73,22-156965
40211895,Spacious 2-Bedroom Designer Home with Parking,302365225,Azi,,West End,49.2864,-123.12716,Entire home/apt,230,1,63,2020-12-12,2.05,1,0,0,19-306631
40222684,Sky Nest- spectacular Penthouse ocean view,4484250,Karen,,Kitsilano,49.27273,-123.15974,Entire home/apt,359,1,17,2022-05-22,0.74,5,51,15,22157148
40232273,Times Square Suites Boutique Apartment Hotel,7955073,Times Square Suites Hotel,,West End,49.29205,-123.13455,Entire home/apt,319,30,9,2020-08-31,0.29,3,177,0,19-102498
